9.259496688842773438e+00 0.000000000000000000e+00 1.477757934570312500e+03
0.000000000000000000e+00 9.259379386901855469e+00 1.595890747070312500e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
